1637249562.7147067;2021-11-18 15:32:42;52.07868333333332;5.124828333333334;19.6216471066424;1028.131731610513;58.351458713883844;68.05095;20.521739130434785;525.474926253688;197.3024929324082;17.0;31.0;31.0
1637249565.4695976;2021-11-18 15:32:45;52.07868333333332;5.124828333333334;19.618579718777053;1028.1303494673264;58.32199171924922;68.05095;20.53956666925526;526.8503843879361;196.39436619718316;16.0;30.0;34.0
1637249568.2273407;2021-11-18 15:32:48;52.078669999999995;5.124853333333333;19.624698058894946;1028.1170568331222;57.72885928399967;68.05095;20.640746500777606;538.8098974049491;199.86708203530637;15.0;30.0;32.0
1637249570.9063969;2021-11-18 15:32:50;52.078669999999995;5.124853333333333;19.645796081681922;1028.1295161596797;57.45300835073101;65.9117;20.742194191388304;538.8098974049491;202.21325648414984;14.0;31.0;33.0
1637249573.5146132;2021-11-18 15:32:53;52.078675000000004;5.124851666666667;19.668939030104728;1028.1198412004496;57.511970112886004;65.9117;20.807980049875315;531.3659117997616;202.28092243186583;14.0;31.0;33.0
1637249576.1278927;2021-11-18 15:32:56;52.078675000000004;5.124851666666667;19.661798227512612;1028.1281745964664;57.50613214082826;65.9117;20.86188879357405;531.7161598091832;201.87545787545798;14.0;30.0;32.0
1637249578.739265;2021-11-18 15:32:58;52.078675000000004;5.124851666666667;19.64750018608845;1028.1304714480113;57.80542478787855;65.9117;20.873878792605883;528.5788849347568;200.39958376690953;14.0;28.0;30.0
1637249581.3495624;2021-11-18 15:33:01;52.078675000000004;5.124851666666667;19.629453115652396;1028.1202071740058;57.85205823557793;65.9117;20.879875195007806;535.2417516496703;199.60165975103737;14.0;28.0;30.0
1637249583.9527087;2021-11-18 15:33:03;52.07868333333332;5.124841666666667;19.62774901142417;1028.1209388329005;57.223624509108404;65.9117;20.95791364097759;551.2704867529267;202.68766404199476;14.0;26.0;26.0
1637249586.5716095;2021-11-18 15:33:06;52.07868333333332;5.124841666666667;19.616518358584713;1028.1279914497534;56.970965936693915;65.9117;21.036110676879787;549.0337630448128;205.1552729199789;15.0;26.0;26.0
1637249589.183394;2021-11-18 15:33:09;52.078691666666664;5.12483;19.629112294804294;1028.1213656898349;57.00635421334759;63.77245;21.102401627161075;549.7775046097112;206.5466169419286;14.0;26.0;28.0
1637249591.7939727;2021-11-18 15:33:11;52.078691666666664;5.12483;19.65292044903014;1028.1186218072885;56.759631915223;63.77245;21.186937113321328;550.896551724138;207.67041198501875;15.0;26.0;29.0
1637249594.4055045;2021-11-18 15:33:14;52.078725;5.124803333333333;19.65869796845118;1028.1132356587593;57.235313606852415;63.77245;21.21112416764591;540.9715324046036;206.6865671641791;15.0;23.0;27.0
1637249597.0162652;2021-11-18 15:33:17;52.078725;5.124803333333333;19.656653043454778;1028.115125814172;57.358578474732006;63.77245;21.223223380083052;539.8887545344624;204.67177995239362;14.0;23.0;27.0
1637249599.698262;2021-11-18 15:33:19;52.07874333333333;5.124786666666666;19.65564701582973;1028.1194755009835;57.282470926935524;63.77245;21.259543779885554;541.6955730745912;204.32752245113582;15.0;22.0;27.0
1637249602.4508076;2021-11-18 15:33:22;52.07874333333333;5.124786666666666;19.652596063484957;1028.1324633022682;57.259150374763415;63.77245;21.283776366345172;537.7349397590365;203.30018416206266;14.0;26.0;33.0
1637249605.20204;2021-11-18 15:33:25;52.078758333333326;5.124773333333334;19.645796081681922;1028.1362641323713;57.347294045555;63.77245;21.301960784313724;535.9519519519522;202.0104712041886;14.0;29.0;32.0
1637249607.9576652;2021-11-18 15:33:27;52.078758333333326;5.124773333333334;19.65159003678954;1028.1368129352068;57.56479079135025;63.77245;21.289836888331244;527.1952662721893;199.66796368352792;15.0;34.0;35.0
1637249610.6405003;2021-11-18 15:33:30;52.07876833333333;5.124766666666667;19.649902368788954;1028.136731514026;57.70008642127323;63.77245;21.289836888331244;534.533253445177;198.67700258397934;15.0;33.0;35.0
1637249613.2513387;2021-11-18 15:33:33;52.07876833333333;5.124766666666667;19.67984529962471;1028.1451868091428;57.40075332467516;63.77245;21.301960784313724;531.3659117997616;198.3483870967742;15.0;32.0;34.0
1637249615.8669374;2021-11-18 15:33:35;52.078773333333324;5.124765;19.6852984348569;1028.146893928808;57.75919073843022;63.77245;21.271658173265386;528.9258160237389;196.7179487179488;15.0;32.0;34.0
1637249618.4713347;2021-11-18 15:33:38;52.078773333333324;5.124765;19.697210730817755;1028.147645762138;57.80042960206061;63.77245;21.25348800752469;532.4179104477613;195.87835420393566;15.0;33.0;34.0
1637249621.1555297;2021-11-18 15:33:41;52.078773333333324;5.124766666666667;19.706396459055536;1028.150918187864;57.77697442016183;59.49395;21.289836888331244;533.8264512268105;196.1360961882835;16.0;32.0;32.0
1637249623.9085593;2021-11-18 15:33:43;52.078773333333324;5.124766666666667;19.698914835710006;1028.1486009686719;57.52446199399526;59.49395;21.32015376166941;542.784933171325;197.49794238683137;16.0;29.0;31.0
1637249626.6667895;2021-11-18 15:33:46;52.07877499999999;5.124763333333333;19.67747599051324;1028.1507964885498;56.766573690328975;59.49395;21.38085891497213;554.6567534076829;200.19963608006245;16.0;28.0;32.0
1637249629.4100702;2021-11-18 15:33:49;52.07877499999999;5.124763333333333;19.67612914471463;1028.1326854818267;56.47305888369736;59.49395;21.502555634190454;549.4054054054053;203.1638180383908;14.0;26.0;34.0
1637249632.101537;2021-11-18 15:33:52;52.07877499999999;5.124763333333333;19.663892466042984;1028.1322785126113;56.71405826307369;59.49395;21.52084316501495;539.5287009063449;202.21325648414984;15.0;30.0;33.0
